company_no,company_name
5566159207,Garantitak i Kumla AB
5568813397,JBA Construction AB
5592014970,Prefabbyggarna i Mälardalen AB
5564208204,Thyras Aktiebolag
5566233309,Lufttekniska Installationer i Närke Aktiebolag
5565897518,Betongresurs i Örebro AB
5563109718,Takskifferspecialisten i Grythyttan Aktiebolag
5567025860,MTT Forsberg Måleri i Örebro AB
5563360584,Telos Telemontage AB
5566304480,TBM Entreprenad AB
5565971974,Skoglund El & Tele AB
5569236572,58 Grader North Restoration och Bygg AB
5564204054,Svensk Golventreprenad AB
5561306076,AB Storå Rör
5591968283,Järnvägselektrikerna i Mälardalen AB
5567170294,Tony's Gräv AB
5564239191,Närkesten Entreprenad Aktiebolag
5590476668,AM Construction AB
5590440144,SveBorr Grundläggning AB
5569056103,Stjärnhusen Entreprenad AB
5563224343,Markservice i Hallsberg Aktiebolag
5566943733,Takringen i Örebro Aktiebolag
5567689368,EL OCH AUTOMATION I NORA AB
5591389290,DTT Construction AB
5568058100,VVS - Bröderna Örebro AB
5590159322,Karlsson & Segelström Construct AB
5565865739,Falls Plåtslageri AB
5567373112,AB Emanuelsson VVS-Byrå
5566276191,Hisscentralen Närke AB
5164099466,ETS NORD AS Sverige Filial
5590545470,Cardie Bygg AB
5568502537,Hirsikangas Gräv & Schakt Aktiebolag
5566364476,Piscator Ventilation AB
5566647847,Telectromontage Staaf El & Teleteknik AB
5564428687,Handels- & Maskin Service i Örebro                Aktiebolag
5565816096,Hagmans Tak Mitt AB
5569945362,JT Svea Byggteknik AB
5567662993,Structor Örebro AB
5567328678,EAS El & Automations Service AB
5569100257,Jirvelius World Wide Microtrenching AB
5567018626,NEONOM AB
5564114469,BBM i Örebro Aktiebolag
5569041535,Byggnations Design i Örebro AB
5566812490,Karlskoga Betongdemolering AB
5568902497,Trafikbutiken i Örebro AB
5561113761,Golvtjänst i Hallsberg Aktiebolag
5568380702,Revir Sverige AB
5590083936,Lindesbergs Schakt AB
5565203030,Lås & Säkerhet i Örebro AB
5561312900,N. Engkvist Aktiebolag
5560898073,Vatten & Värme i Örebro Aktiebolag
5568841083,Bygg & Projektpartner i Örebro AB
5590114285,Solkraft i Viby AB
5566381769,Sve Borr i Karlskoga AB
5591058556,VVS Profilen i Örebro AB
5569246290,ASV Spräng & Betonggolv Norden AB
5590890488,All Fasad i Sverige AB
5561244731,Wani El Aktiebolag
5566794359,Bygglaget i Fjugesta AB
5562131382,BeMå-LYFT i Örebro Aktiebolag
5567847198,KaVP Vent & Plåt AB
5568609092,H - Construction AB
5590329024,Lekebergs Hem AB
5590724380,Klimatpartner i Sverige AB
5567599682,TA Schakt & Maskin AB
5590228713,Loxia Mälardalen AB
5590938584,Nordic Energy Partner AB
5561267260,Bygg Ingvar i Hallsberg Aktiebolag
5590340682,Reko Rör Närke AB
5563799088,Örebro Byggstatik Aktiebolag
5569788200,EC Svenska AB
5590268131,Lonnhyttan Service AB
5565027256,Bergers Entreprenad i Dylta Bruk Aktiebolag
5562687441,Karlskoga Isolerings Aktiebolag
5567944441,ECAEL AB
5562811454,Allbyggar'n i Karlskoga Aktiebolag
5562068063,Ytteknik i Örebro AB
5563888832,Rörtjänst i Örebro Aktiebolag
5568039795,BFA Bygg AB
5567314603,IOS Luftvärmecenter AB
5565711602,Willéns Måleri AB
5565524344,Örebro Fogfria Golv AB
5562948900,Aktiebolaget Linds Rör
5569171761,Berga Markentreprenad AB
5562866441,Peter Berlins Bygg Aktiebolag
5568796352,Bygg Gruppen Närke AB
5564136611,GT Bygg i Degerfors Aktiebolag
5560952094,Björkholms El Aktiebolag
5567028062,Rock Crushing Group RCG AB
5569030280,MA Spårentreprenad AB
5568164650,TH:s Måleri AB
5562172642,Micke Stridh Maskin Aktiebolag
5590524038,Nitton93 Project AB
5566895214,Spårentreprenör Lars K. Gräv AB
5567866156,Måla i Värmland AB
5569674061,Bergslagshus i Grythyttan AB
5568620495,Matsman Montage AB
5564226354,Mats Morén Byggnads AB
5569910358,Norman & Carlsson Bygg och Betong AB
5566366612,Mälardalens Portar AB
5590214390,MK Bostadsutveckling AB
5567004121,Veosol Teknik AB
5563522803,Elservice i Hallsberg Aktiebolag
5563470524,Aktiebolag Örebro Rörmontage
5568380645,PM Rör i Kumla AB
5565919429,Linde Byggnadsplåt AB
5562700079,Hållén Arkitekter i Örebro AB
5566493226,Markanläggningar i Örebro AB
5569112583,P.O.X Group AB
5563766186,Sten och Plattentreprenader i Örebro AB
5562569599,Vått & Torrt Inomhusmiljö i Örebro AB
5563247989,Nalle Johansson Golv Aktiebolag
5565514873,Valegrens Åkeri Aktiebolag
5567555015,Stigebäcks Elektriska AB
5590616040,AT Isolering AB
5565597381,Falklöfs El Aktiebolag
5561238402,Ljungs Elektriska Aktiebolag
5567661052,Bennab AB
5564604857,Aktiebolaget Adabacum Bygg- &                     Fastighetsadministration
5568218654,Närke Isolering AB
5590563242,ÖREBRO MARKTEKNIK AB
5564171113,Bo Lindgren i Dyltabruk Aktiebolag
5561521658,Aquasol AB
5590115084,Lekebergs Måleri & Bygg AB
5561752733,Olle Janssons Golvtjänst Aktiebolag
5563899516,BRAMAC Bröderna Anderssons Maskincentral          Aktiebolag
5566105473,Bäckaskogs Plåt AB
5565315859,PO:s Akustikmontage Aktiebolag
5566130257,Amphi-tech Service AB
5591060941,Vagersta schakt & mark VSM AB
5568572944,Plynova AB
5566826078,SJ Törnqvist Bygg AB
5567485890,Mur & Puts i Örebro AB
5568708837,Thomas Knutsson Bygg AB
5562063973,Måleritjänst Ulf Björk AB
5567731012,Lås och Säkerhetsspecialisten i Sverige AB
5569803504,M Axelssons Maskin & Transport AB
5566033964,Örebro Larmteknik AB
5567339220,Risåns Måleri & Färgstation Aktiebolag
5561900357,Gustafssons Parkett & Golv Aktiebolag
5591640098,SL Byggproduktion AB
5567937965,Närkes Energiteknik AB
5564013836,Grythyttans Elinstallationer Aktiebolag
5563211084,Ekonomigolv i Örebro Aktiebolag
5562551365,Axet Låsservice Aktiebolag
5569233447,Daniels Bygg & Schakt Service AB
600219XXXX,Borrson
600219XXXX,Örebro Brunnsborrning
9697506542,Bröderna Sanders Bygg Handelsbolag
5164084005,VISWELD Filial
640108XXXX,Närkes Brunnsborrning
950303XXXX,Persson; Kristoffer
5560612581,KylClimat Tech KCT AB
5566136049,Nilsson & Stenman Rör AB
5590569678,BETONGMÄSTER i Mälardalen AB
5565435483,Ekbergs Låsservice Eftr. Aktiebolag
5569272221,KG Hammar AB
5568742570,Askersunds Brunnsborrning AB
5561771980,Magnusson & Pettersson Borrtjänst Aktiebolag
5568236276,MRail Sweden AB
5564038775,Rolf Bergs Måleri Aktiebolag
5568156789,Gullbergs Sten- & Fasadvård AB
5561895615,Ställning & Transport Håkan Eriksson AB
5567718415,Mark&VA-Depån Sweden AB
5567657795,JM Holmberg Produktion AB
5567680078,Rondera AB
5567536478,J.T Nilssons Entreprenad & Lantbruk AB
5566877758,Mikael Folkesson Service AB
5591239461,Närke Bygg&Elinstallationer AB
5566044714,JG Optotech AB
5567226559,Eneba Svenska AB
5569095598,JEV Eltjänst AB
5567837249,Molles Schakt i Glanshammar AB
5568307978,Nobb i Sverige AB
5564762424,Entreprenadreparationer i Örebro Aktiebolag
5567333363,Nerikes Industrigolv AB
5569221228,Kumla Markentreprenad AB
5560792243,Närkes Rörlednings Aktiebolag
5562100072,Golv & Väggkeramik i Örebro Aktiebolag
5590103254,Vivid Development AB
5566205174,Lars Trygg Rörinstallationer AB
5568554744,Anton Åhs Entreprenad AB
5590847975,VANAB AB
5590366000,Francks Kylindustri i Örebro AB
5568326630,Grythyttans Mark & Byggtjänst AB
5591203491,REWSON AB
5568470461,Demolering & Entreprenad och Transport i Örebro AB
5563752863,S-Värme Aktiebolag
5590312343,Svenska Systemväggar AB
5561811406,Erik Gustafssons Isolerings Aktiebolag
5591028757,RC Bygg och konsult i mellansverige AB
5590797543,Sweprox AB
5590871793,Loxia Geotest AB
5567456438,Elservice Röfors Aktiebolag
5590015078,Itus Bygg i Kartorp AB
5566815683,Roger.K Traktortjänst i Ställdalen AB
5568035744,Keya bygg AB
5590649421,Sandbäckens Rör i Örebro AB
5569947053,Segelström & Karlsson Bygg AB
5569276776,HGS Entreprenad Mullhyttan AB
5566614557,Roland Axelsson Bygg AB
5567950695,BMA i Hallsberg AB
5563601938,Mullhyttans Gräv & Schakt Aktiebolag
5568349376,Degerfors Parkensentreprenad AB
5568096720,PG Bygg och Allservice AB
5569007221,Pershyttans VVS AB
5569554768,Antenngubben Aktiebolag
5568662323,LGV Golv & Vägg AB
5567730006,Hermanssons Plåtslageri & Bygg i Nora AB
5564708906,N. Höök's Byggservice i Hällefors Aktiebolag
5565989224,Lars och Micael Björn Bygg AB
5590306055,Optcom AB
5565325643,SwePax Aktiebolag
5566091590,Viby Maskintjänst AB
5563720043,Sign Consult Sievert & Forsberg AB
5569976292,VVS-Bröderna Arboga AB
5590901285,Henrik Bergs Gräv & Entreprenad i Karlskoga AB
5567143374,TK Mätservice Aktiebolag
5563129864,Golv-Center Interiör i Örebro Aktiebolag
5565758280,Adolfssons Bygg i Örebro AB
5590594601,Konstrakta Bygg AB
5565600144,STC ENERGIHUS AB
5562966381,Örebro Måleri Aktiebolag
5566272240,Elmontage i Laxå AB
5560699604,Konstruktiv Aktiebolag
5591871693,Sundkvist Schakt & Transport AB
5567152870,PJ's Eld & Vent AB
5591889547,Homebound Restoration AB
5569311938,Effekt Installation i Örebro AB
5567785661,K-D Villaservice AB
5590597547,Askersunds Fiber tanstem Knäckt AB
5590486253,Blomtorp Entreprenad AB
5567525240,Gustaf & Magnus Bygg AB
5561963363,Frövi Plåtslageri Aktiebolag
5565927943,AMAX Konsult AB
5566692603,Peribo Bygg & Inredning AB
5567584262,Kumla i Närke Bygg AB
5561208405,Hendry i Kumla AB
5566743893,Alltek i Kumla AB
5590530191,H F Schakt AB
5561664920,A.V.D. Värme och Vatten Aktiebolag
5591784086,JANDAB Isolering AB
5590895370,Perisol AB
5567885750,PMB Entreprenad i Hällefors AB
5567692065,masif AB
5566018957,Hammarby Bruk Nora AB
5565024527,Albins Maskinservice AB
5569165417,Madsen El & Montage AB
5568705742,Stockvikens Gräv & Entreprenad AB
5591223853,Mosjö mark och anläggning AB
5565404372,Lindesbergs Vapenaffär & El AB
5590000864,Nerikes betong och demolering AB
5568266125,Sofia Kagg AB
5590391578,RS People AB
5564447406,CBF Elektriska Aktiebolag
5567411854,Golvprofilen i Örebro AB
5564120771,Wermlandskonsult VVS och Energiteknik Aktiebolag
5562870682,Bergslags El i Kopparberg Aktiebolag
5565154712,EPS Golv AB
5591203541,Melanders Entreprenad AB
5565230132,Örebro Bil & Planglas AB
5566409255,Bygg & Entreprenad i Örebro AB
5567088199,Sikt & Kross i Örebro AB
5590062286,Löfgrens Elinstallation Örebro AB
5568938616,Torbjörns Golv Aktiebolag
5591688550,Onepos Consulting and Construction AB
5568301815,Lekebergs Måleri & Entreprenad AB
5566515184,Rivtjänst Örebro AB
5565468484,Rytab Montage AB
5567351274,Yxhult Miljö AB
5568642275,El & Tele i Nerike AB
5591598619,Elegant Bygg I Sverige AB
5590454764,mullhyttansbygg AB
5569844805,Örebro Bygg & Utveckling AB
5590246186,Arnessons Bygg och Anläggning AB
5567216188,Byggahus i Närke AB
5566708656,Clarus Arkitekter AB
5561014563,Bengt Karlssons Rörlednings Aktiebolag
5566257027,Mark Bygg Betong MBB AB
5568103310,Svensk Kvalitetssäkring i Sverige AB
5565267654,Morgan Hallström AB
5566218573,Borrwiks AB
5569100968,Albins Interiör & Bygg AB
5561486191,Nerikes Glasmästeri Aktiebolag
5561761494,Oscarssons El Aktiebolag
5566695432,Kvalitetsmålarn i Örebro AB
5568995517,Jodacon Engineering AB
5565321790,Skandinaviska Industrigolv Aktiebolag
5591146112,Örebro schakt och mark AB
5568583636,Tommys Bygg och Plåt AB
5561952978,Aktiebolaget Fjugesta Elektriska
5567010052,Fam. Emilssons plåt & bygg AB
5591340046,CARIGON Sverige AB
5567597017,MP i Örebro Bygg AB
5564830635,Lejon Plåtslageri & Industrireparationer          Aktiebolag
5592076144,Örebro Byggpartner AB
5590363296,Daniels Entreprenad i Kumla AB
5590063086,Nerikes Byggnadsplåtslageri AB
5563823565,Närke-Golv i Örebro Aktiebolag
5590997283,Svensk Spårentreprenad AB
5568840218,Sohlberg Solutions AB
5590845599,Örenova AB
5567053250,Multi Purpose Ceiling AB
5590538228,Arton:1 Projekt AB
5562096361,SE SE Sextio Aktiebolag
5591296123,Maranders Sprängteknik AB
5566535869,Frövi Blästern AB
5562301134,Örebro Stängsel Aktiebolag
5567603351,Jan-Erik Swärd & Söner Byggfirma AB
5590980271,ABOLINS BYGG AB
5568188550,Askersunds stängsel och entreprenad AB
5590624325,OBT Örebro ByggTeam AB
5591832778,Örebro Plåtservice AB
5569523177,Fahlströms Entreprenad AB
5561248799,Edvardssons VVS i Örebro Aktiebolag
5590580626,Pignus AB
5562348283,Eltjänst i Fellingsbro Aktiebolag
5590381421,Örebro Snickeritjänst AB
5561725598,H L K Elgruppen Aktiebolag
5564768389,Lars Eklund VVS-Teknik Aktiebolag
5567908552,El & Teknik Hammar AB
5590463146,Mälardalen VVS AB
5590491774,Schakt & Grund i Lindesberg AB
5567546451,Närkes Platt & Bygg Entreprenad AB
5567324024,Svagströmsbyrån i Örebro AB
5566407598,Hallins Elektriska AB
5564527827,Anders Jansson Bygg Aktiebolag
540411XXXX,EKSTRÖM; RONNY
5020761051,LINX VISION OÜ
660427XXXX,Eriksson; Mikael
9169218758,ESS ENERGI SPAR SYSTEM Handelsbolag
781007XXXX,Käll's Entreprenad o Lantbruk
9164587744,Tommys Maskiner Kommanditbolag
681126XXXX,Wiktorsson; Mikael
9697073006,Villa Husrenovering i Sverige Kommanditbolag
720920XXXX,Fredrik Söderquist Bygg o Entreprenad
841126XXXX,RK's måleri o golvservice
710918XXXX,K. Engströms Bygg
850813XXXX,Rolfsson; Jonny
670927XXXX,Björkmans Svets Och Montage
630313XXXX,Tholf; Kenneth
710517XXXX,Sveiven; Stefan
5164102781,Fence Works in Askersund Filial
440917XXXX,Saréns Entreprenad
5567883755,CRIO AB
5590976832,Örebro Mark & Montage AB
5569462509,Häggströms Glasmästeri Örebro AB
5568768971,MIAB Entreprenad AB
5568222102,Hammar VVS Teknik AB
5591356653,Svealands Bygg & Entreprenad AB
5590042221,Oskars Entreprenad AB
5591364525,Nordvillan AB
5590060314,Bygga Nytt i Kumla AB
5590448352,Widlunds Kross & Entreprenad AB
5564068665,Lära Förlag AB
5565019535,Aktiebolaget Kumla Elektromontage
5590714878,Karlssons Schakt & Anläggning AB
5569332371,Örebro Bygghåltagning AB
5566459904,Eriksson & Höjers Plåtslageri AB
5568878218,Mark och Sten i Örebro AB
5591292916,Ampere i Örebro AB
5565124145,Golvtjänst i Degerfors Aktiebolag
5564309036,Kvarnström & Ljushed Golv & Bygg AB
5568982036,Örebro Hiss AB
5564772654,SANORA Rostfria Aktiebolag
5566525258,Örebro Golvtjänst AB
5590246897,K.Granath Bygg AB
5565928875,P L Energi & Bygg i Åmmeberg AB
5561322024,Arkitektur & Byggnadsvård i Örebro AB
5565661500,Rainer Markkanen Svets & Smide Aktiebolag
5567582696,Golv & Kakel i Mellansverige AB
5568039555,Markbyggaren Bergslagen AB
5569417263,Kakel&Klinker i Närke AB
5566048129,Fjugesta Isoleringstjänst Aktiebolag
5566411525,Nordins Last & Schakt AB
5566224662,Tak & Bygg i Nerike AB
5591067581,Mellansvenska Golv i Örebro AB
5568759608,Arti Enver Bygg AB
5567715924,SEMEL AB
5561849463,Be-Ess Rör i Kumla Aktiebolag
5566649876,Skillen AB
5590492905,Innobo Produktion AB
5591504732,SmartMontage i Örebro AB
5569010308,Cullbrands Bygg AB
5566861968,Hemmastadd AB
5566433933,Erikssons Plåtslageri i Örebro AB
5565349106,Golvläggarna i Örebro AB
5566995410,Sandvikens Elektriska AB
5566328653,Fasad Service i Kumla AB
5590397914,Rosensjös Måleri AB
5568567902,Addac AB
5569150112,Byggare Blomberg Örebro AB
5564872587,Terje Ståhl Aktiebolag
5591501860,Loxia Smart Solutions AB
5591025555,Vasastans Elinstallationer AB
5563330561,Örebro Bygg & Sanering Aktiebolag
5568229677,Sigo Fastigheter & Miljö AB
5561430371,Teijlers Glas Aktiebolag
5590239496,Örebro rör-rätt och optimering AB
5567222558,Strandkulle B E AB
5592233638,A&A VVS-Service i Örebro AB
5591639975,EezyChrgng AB
5590123856,Eddies Tak Bygg Entreprenad AB
5590823745,VVS-Bröderna Bergslagen AB
5569620262,Stamberg Bygg och Inredning AB
5569370025,S.J's Skog & Schakt AB
5565210787,Fallqvists Glasmästeri Eftr AB
5567620785,Almgrens Maskintjänst AB
5569349342,Thells Schakt AB
5569228355,Morgan Janssons Entreprenad AB
5568914864,DIGson AB
5567143077,RPS Plast & Betong AB
5591790646,Karlssons Fordonsförmedling AB
5591367031,3 Hem Group AB
5567431761,Micke Fogdeby Gräv AB
5566573142,Widmarks El AB
5567919260,Mårtens Isolering AB
5590236906,Ecotak i Karlskoga AB
5566761077,Bröderna Högbergs Rör AB
5591245369,HD/MS Ställning och Byggservice AB
5591493605,Byggfokus i Sverige AB
5568542301,Brogrund Entreprenad AB
5590101357,JJ Elektriska AB
5569900185,HamAux AB
5591111819,Stenhusen i Närke AB
5569696361,ADK TJÄNST AB
5590594668,L Svedbergs Bygg Örebro AB
5590824172,Blästermäster i Örebro AB
5563402147,Conora Consult Aktiebolag
5590273008,MM Hunt and Forestry AB
5565850319,Svela Måleri Aktiebolag
5566215256,Maskin Entreprenad Bert Andersson AB
5562615756,Karlskoga Byggnadsställningar Aktiebolag
5566526793,Lekebergs Brunnsborrning AB
5590237128,Magnus Larsson VVS i Lekeberg AB
5569116188,Sanna Gräv AB
5569252751,Lillkyrka Bygg AB
5565881843,LODAB Demolering AB
5591042071,VVS-Isolering I Närke AB
5591322127,Exelda i Sverige AB
5590437355,närke fönster aktiebolag
5590417019,L.L.M Gräv & Skog AB
5590171137,LMR Bygg & Ventilation i Örebro AB
5568128986,Renoveringsteamet i Sverige AB
5591326904,Jacobsons Plåtmålning AB
5590774401,Bergslagens Markanläggningar AB
5591258834,Markteknik i Mitt AB
5567341945,Bygg-gruppen i Nora AB
5569574741,Golvexperten i Örebro AB
5566233291,C Johanssons Rör Aktiebolag
5566992870,Carlsson & Berger Aktiebolag
5562931492,Askersunds Rör Aktiebolag
5568050230,Gerhards Maskin och Entreprenad AB
5565342630,MEOUNE Construction AB
5591316657,Vole AB
5591037675,Tuddes Måleri AB
5569659534,Roos i Backa AB
5567331953,TW Service i Laxå AB
5590172044,Interiör Akustik Örebro AB
5569952442,Stefans Måleri i Karlskoga AB
5590205893,Csomor L Fastigheter & Bygg AB
5590711577,Asfaltonline Norden AB
5568716723,Katrineholms Ventilationsrengöring & Isolering AB
5590518634,Bygd arkitektur Örebro AB
5564539319,Lars-Olof Johansson Måleri & Rostskydd Aktiebolag
5568102833,Karpenter i Bergslagen AB
5566243688,Kumla Bygghåltagning AB
5567351654,Hjortsbergs VVS AB
5568486814,Prefabservice Sverige AB
5567783021,Olsson & Hallgren Rör AB
5590990346,Linjegruppen AB
5566680491,Aqua System Waterman AB
5569895070,Villa Husrenovering i Sverige AB
5564243524,Tivemarks Entreprenad Aktiebolag
5568448780,Ökna Entreprenad AB
5567059265,Löa Entreprenad & Rör Aktiebolag
5590697016,Rörfirman i Närke AB
5590827720,Montrex AB
5568421654,Rauséus Bygg AB
5561213710,Möörks Rör AB
5591867501,John Priman AB
5568156706,M.T & A.G Bygg AB
5590554795,Närke Måleri AB
5590999107,Nordberg B Bygg Konsult AB
5568863319,Creaco AB
5590328943,M & E Larsson Entreprenad AB
5567793285,Bo&Värme IH AB
5563631844,P.R. Maskin Aktiebolag
5567413868,Skorstenslagar'n Örebro AB
5568480296,Laxå Byggtjänst Daniel Persson AB
5561668848,Örebro Elektrikern Aktiebolag
5561432757,Lindqvist & Son Glasmästeri i Lindesberg          Aktiebolag
5566943071,Bygg Jan i Kumla AB
5566727326,Bergslagens Elektriska Aktiebolag
5568221468,Malmstens Schakt AB
5567677157,Prinseruds Måleri AB
5591310478,Bergmark & Wernborg Måleri AB
5568820145,Jureks Bygg AB
5569351405,Backe Bygg & Snickeri AB
5590513817,Örebro tak och plåt AB
5563030922,P.E. Lindströms Måleri Aktiebolag
5590366109,SSAN Måleritjänst AB
5568807076,Mosjö Byggfirma AB
5591496053,Loxia Miljö AB
5590960174,Rörservice i Nerike AB
5568036304,E.B.L. Måleri i Nora AB
5563541761,WG Isolering AB
5590873286,Leijonhufvud Maskin & Entreprenad AB
5560761180,Morgan Hjorths Elektriska Aktiebolag
5567749048,Bygg & Entreprenad i Kumla AB
5566312897,MP Kyla AB
5564981420,Rosta VVS AB
5562861574,Thunbergs Glasmästeri Aktiebolag
5590023544,Gillberg & Wellander Byggnadsfirma AB
5591720791,RA Consulting i Nora AB
5590743091,Storsätter Förvaltning AB
5591459465,Kevin Setterman AB
5590820824,Blomés Eltjänst AB
5568480338,M Jensen Entreprenad AB
5569245854,Totalentreprenad AB Tepab
5567734776,Morgan Petersons Trädvård & Anläggning Aktiebolag
5569236622,Linde SB Invest AB
5566966973,Daniel Tärnquist Byggnads AB
5567126569,CSB Bygg AB
5568961402,Rope AB
5567182851,Benistor AB
5566590377,Stefan Samuelsson arkitekt AB
5568083793,Karlskoga Tak Aktiebolag
5568849540,Trähantverkarna i Svealand AB
5565939963,BHT i Örebro AB
5590572961,KIGAB Kumla Industrigolv & Byggservice AB
5568926165,Lyckholmsvillan AB
5591311302,Ventkontroll i Sverige AB
890502XXXX,Alvenfors; Peter
450306XXXX,TORSTENSSON; BENGT GUNNAR
830929XXXX,Nora Byggservice
860612XXXX,Olsson; Fredrik
631117XXXX,Nordström; Mikael
861227XXXX,Lagerqvist Maskin
530915XXXX,Björn's Olje  & VVS service
861103XXXX,Larsson; Nils
530529XXXX,Elektro Ohm I Huddinge
620224XXXX,JE Gräv & Transport
9164598931,Snickarbröderna Handelsbolag
760712XXXX,Arajs; Arvis
761118XXXX,Öhlin Schakt & Demolering
760608XXXX,Melkers Data & Telenät
680308XXXX,Lasses Schakt
871120XXXX,Öhlin; Carl
781218XXXX,AMK PRODUKTION
891026XXXX,Samsala Entreprenad
740520XXXX,Csomor; Levente
5569578676,Bygg & fasadteknik i Sverige AB
5592090137,Loxia Rail AB
5566086947,Svenska Entreprenad Tak och Försäljnings i Örebro AB
5591015846,J.A.N.D AB
5590096821,Illimitata AB
5568317282,Målericenter Thomas Eriksson AB
5563801249,Fasadputs Herbert Hansson Aktiebolag
5592013220,Löni Grund AB
5590760178,Jeppetorps Entreprenad AB
5566432505,Kakelservice Örebro AB
5590722210,Nerikes VVS AB
5569932220,Joel Löfquist AB
5590811674,Anders Schakt i Örebro AB
5569400228,Pennybridge Construction AB
5591021331,BN Entreprenad AB
5566573175,Adolfsbergs Elteknik AB
5569434284,Betong 24 AB
5591683221,Legon AB
5590714530,Anders ELautomation AB
5568513831,Nerikes Bergsprängning AB
5567717490,LVJ Örebro AB
5591323588,Dagens Bygg AB
5561705954,Mullhyttans Plåt Aktiebolag
5565223269,Mikael Örneus Bygg AB
5564021763,Bäcktorp Trafik Aktiebolag
5591497432,Welander's Tak AB
5591601322,SBM Bygg & Entreprenad AB
5569887382,Grythyttevikens Skiffertak AB
5591233449,SWESAFE Electric AB
5567869622,Waerner el & regler AB
5567937064,HL Service i Laxå AB
5566395090,Davendo AB
5590643580,EMV RÖR i Kumla AB
5591779409,Christers Allteknik AB
5566426663,Spår Grävar'n AB
5564802774,Håltagar'n i Kumla Aktiebolag
5567318471,PMC El i Närke AB
5590969258,Sol & Byggteknik i Grythyttan AB
5568701386,Vi Bygger i Örebro AB
5568612203,Linnebäck Total AB
5592131287,Tak och Tätskikt i Örebro AB
5562848316,Håkan Bagger Aktiebolag
5569569527,Nordisk Hyrservice AB
5591077184,Villatak i Bergslagen AB
5591382766,Danielssons Måleri AB
5560952003,Aktiebolaget Uno Ekströms Byggplåt
5569447146,JD Isolertjänst AB
5590237904,Närkes Bygg och Fastigheter AB
5591544852,Askerlund bygg AB
5562900364,Jan Josefson Aktiebolag
5564990041,Kumla Butik- & Byggmontage Aktiebolag
5590952148,Närke kontaktledning AB
