company_no,company_name
840201XXXX,Naqizada; Sabir
580208XXXX,Anders Wallgren Mariestad
5592605009,Stage Bygg AB
5592448665,Tillja AB
830328XXXX,Palmestål; Alexander Carl
5592221146,VP Hisingen AB
5592035389,Sprickdalen AB
930603XXXX,Holmström; Theodor
761001XXXX,Pettersson Montage & Consulting
5592519614,Korpi Projects & Management AB
5592659824,ALBOS ENTREPRENAD AB
000510XXXX,Andersson; Robin
5592751357,Härlanda El AB
930418XXXX,Timmerfors; Nina Johanna Linnéa
5592617582,Hunnebo Gräv & Mark AB
690627XXXX,IVARSSON; PÄR TOMMY
5592700701,Västsvenska Fastigheter AB
5592475361,AVA Integral Structures AB
5561259887,Fastighetsaktiebolaget Sandbäck 1:87
870515XXXX,maxhuni bygg & Alltjänst
5592494511,Out Of Ocean AB
5592368293,Lavarius AB
620820XXXX,Hempels service
880731XXXX,HALLBÄCK; ANTON
5592647167,MAP Entreprenad AB
5592634322,Precision Måleri i Göteborg AB
5592320021,TAO Måleri AB
5592836240,NIMA Gruppen AB
610216XXXX,TRUEDSSON; PER
5592512825,Arctic Home AB
5566483730,Schakt & Entreprenad Orust AB
941014XXXX,Södergårdens Bygg & Entreprenad
5020653464,DELTA MODTECH HOLDINGS LLC
920208XXXX,Pixelius grafisk design
9697943588,Lindgren Living Handelsbolag
850825XXXX,Åsberg; Fredrik
960225XXXX,Kåvemark; Markus
660965XXXX,Pacyga; Jan Marian
870811XXXX,Lundberg; Henrik Emil
730629XXXX,Andersson; Jörgen
860425XXXX,Johansson; Biffen
830921XXXX,Mujic; Ibro
670630XXXX,Henkes Bygg & Inredning
5592395122,Sotenäs Marina & fastighets AB
5592818115,Trästaden Bygg AB
711007XXXX,Gånedahl Innovation
5592557291,LGC Väst AB
5592630619,Västsvenska Isolering AB
5560885807,Textil Aktiebolaget Allan Bengtson
840211XXXX,Werts; Jonathan Johannes Gerardus
790414XXXX,JH Elinstallation
5592805112,Startplattan 940049 Aktiebolag
751081XXXX,Jenda; Artur
5592563224,Orust djur & kött AB
5164051186,UAB Apskaitos Namai; Litauen Filial
811114XXXX,La Rocca; Sara
5592594682,GBG Entreprenad Service AB
5592524101,QUAADE DESIGN AB
5592588858,Trässbergs Entreprenad AB
5592732324,Bygghammar Alingsås AB
570128XXXX,Torstensson; Jan Olof Ingemar
5591857189,Wångdahl & Söner AB
5592392004,Eliassons Tak AB
800523XXXX,HRECZUK STEN BYGG
010407XXXX,Sparw; Adam
811207XXXX,Hamvin städ
5592464662,Between the Lines fashion AB
810303XXXX,Useini; Urim
860930XXXX,STJERNEMAN; SOFIE
611016XXXX,SOKOLOV; PERICA
8672004002,TIDANS REGLERINGSFÖRENING
5566029368,Tre Son Förvaltning AB
851209XXXX,Zeqa; Burim
5592485030,Kjh bygg AB
5592279524,Servicehantverkarna Bygg Väst AB
500322XXXX,SVENSSON; MATS
9697939131,MR Service & Bygg Handelsbolag
570319XXXX,Brandt; Kay
780668XXXX,POTACZEK; LUKASZ CZESLAW
5020699103,"SIA ""LIS-A+"""
5592512056,KVM Göteborg AB
870809XXXX,CLAESSON; TOMMY
5569007700,R.Samuelsson Service & industritjänst AB
730102XXXX,Anderssons Bygg & Service
5592588239,RJ HemTeknik AB
5592732084,Skyltmontage Väst AB
841183XXXX,Pradiuch; Michal
5592747546,MO Elektro AB
5592751431,Perfekt Bygg Göteborg AB
610423XXXX,Hansson; Ulf Tommy
820706XXXX,Andrzejewski; Adam
5592664634,3MD Entreprenad AB
5566263512,Fläktman Installations Aktiebolag
5592188691,Timmerman bygg i göteborg AB
5569706699,mimmo g r o u p aktiebolag
850629XXXX,Gokah; Sebastian
770714XXXX,KAKA Bygg & Renovering
7696253058,Korsmadens vatten & avlopp ek. för.
5592679616,Zäta Entreprenad AB
850220XXXX,Alecko
5592566706,Clavaconsult i Väst AB
660225XXXX,Hoppstadius; Annika
5592316458,Björklunden Investments AB
5592594963,Svenssons Elinstallation AB
911113XXXX,Kanmert; Victor
5592556459,Målerifirma Patrik Karlsson AB
870708XXXX,Olsson; Erik Karl Martin
900707XXXX,Hugosson; Victoria
5020664651,THYSSENKRUPP XERVON GMBH
302387XXXX,JANUSZCZAK; ADAM ARTUR
5592586613,Målerikoncept i Väst AB
801104XXXX,Brålanda EL
5592630130,Johan Niklasson Måleri AB
821124XXXX,Starander; Maja
5592516057,Länssäkerhet AB
5592597206,AB Trädgårdstjänst i Borås
700717XXXX,Giselson; Camilla
820503XXXX,Vogli; Aurel
621002XXXX,Lanesunds bygg
930929XXXX,OLSSON WALLENIUS; ASSAR
820510XXXX,Teklemariam; Hagos
850925XXXX,Bratt; Micael
302387XXXX,SONGAILA; ROBERTAS
770418XXXX,Knippla Easytech
5592494370,Sandqvist Måleri AB
5562715846,Bohusläns Skatt & Information AB
5592707821,Wennberg Bygg & Fastigheter AB
870111XXXX,Stålnacke; Alexander
5592651847,H.M.J In West AB
5592650666,F Svedfors AB
5592519010,Hästekulla VVS Aktiebolag
5592714991,FM El & Ljud AB
760213XXXX,Flint mark och anläggning
810702XXXX,Janse; Signe
5592417272,Byggtjänst i Partille AB
850930XXXX,CLJ Bygg & Renovering
900507XXXX,Latino; Fabio
5592603053,Håkan Magnusson Engineering Consult AB
861207XXXX,Larsson; Urban
920608XXXX,Bauduin; Lo
640601XXXX,FRANKE; RALF
5592429327,Torslanda Montage AB
5592722911,Boströms Kran Vara AB
5592386402,Studio Parra AB
5592623655,ECG Elektriska AB
9697930163,Bröderna Bygg Skandinavien Handelsbolag
820102XXXX,Al Shammaa; Hassan
5592568264,adiGneiss Markarbeten AB
910710XXXX,Nyqvist Olausson; Alexander
630806XXXX,Bogesund tak
5592604739,R.K Bygg O El i Väst AB
860813XXXX,Derbas; Ibrahim
5592678659,Ubbhults Bygg & Fastighetsservice Aktiebolag
5592673957,Hallberg Infra Consult AB
630315XXXX,Claesson; Christer
302386XXXX,PATER; JAN MIECZYSLAW
751189XXXX,Knurowski; Jan
5592710312,Göteborgssnickarna AB
650407XXXX,Heinemo; Peter
5592217540,Michael K-B Holding AB
5592377161,K Alphede Bygg & Design AB
5592694979,Genstigen Bygg & Konsult AB
5592734106,Gårda Kakel & VVS AB
380502XXXX,Gillberg; Björn Gösta Lennart
5592411903,HIM ALLSERVICE AB
750624XXXX,Studio K rum & interiör
630314XXXX,Brickler; Michael
850912XXXX,BLS Innovation & Design
5592697410,Taggad av Tännström AB
820425XXXX,Scaramuzzino; Joseph John
5592472491,M&M BYGG I HOVÅS AB
591222XXXX,El och Allservice Klas Karlsson
710620XXXX,Cholewka; Piotr
5569188542,JDFlex AB
741119XXXX,Bjerrum; Ekaterina
5592714223,Västerby Byggtjänst AB
5592714751,Malin Löfvenius Interiors AB
5569913428,CL Dörr Holding AB
5592319437,COFACTOR Engineering AB
560907XXXX,Andréhn; Anders
5592791114,Leibels måleri AB
9697941079,Hantverksservice Tidaholm Handelsbolag
621125XXXX,SANDBLOM; TOMAS
680207XXXX,Holmberg; Jörgen
811206XXXX,Ormazabal Rodriguez; Marcelo
5592678394,Telkon AB
770424XXXX,L.R Design
5560532151,Byggnadsfirman Mattsson & Nilsson Aktiebolag
5592579261,Invatco Entreprenad AB
910617XXXX,Sleepysheepy
5592645856,Skandica Renewable Solarenergy AB
5592646748,Sparlösa Bygg & Montage AB
5592559271,D Börjesson bygg och montage AB
000226XXXX,Gholami; Nina
821025XXXX,Långs; Filip
5592192461,Energiminska Sverige AB
910827XXXX,RTM Service
5592371461,Raimco Bygg AB
5592372048,Shadowplay arkitekter AB
5568287568,FB Enterprise AB
5592125503,Forsåkers Fabriker Byggnad 213 AB
800110XXXX,Ivarsson; Mattias
690730XXXX,Hansson; Eric Niklas
920662XXXX,Liptak; Dominik
5592661390,Saltskar Bygg och Fastighetsservice AB
950428XXXX,M.G SOLUTIONS
911216XXXX,Tiro; Denis
710830XXXX,Sea sparkle
900812XXXX,Robertsson; Fanny
5592400112,Innemiljö och hälsa i Göteborg AB
581125XXXX,Falck; Gert
440211XXXX,Curt och Traktor
5592547243,J&T DYKSERVICE AB
710815XXXX,Happy El Gbg
5592649387,Mörhults Bygg AB
5592754807,ECOBLAST VÄST AB
5566718044,Sjölyst Handel AB
5566293345,Mullvaden AB
900526XXXX,Andersson; Oskar
8260018000,FÖRENINGEN SVERIGES BYGGNADSKONSULENTER
5592697394,Unik Bygg & Design i Kinna AB
871229XXXX,From Gbg
971128XXXX,Cement Träd Bygg i Varnhem
5592556640,PVN Markservice AB
871022XXXX,Nodera; Chihiro
5592634199,Larteco AB
891101XXXX,JOHANSSON; SEBASTIAN
641205XXXX,Eriksson; Stefan
940208XXXX,See; Jessika
900417XXXX,Brobäck; Kim
5592722366,K Grönstedts Byggtjänst AB
5592061666,Kjellbergsson byggnads AB
910121XXXX,Johansson; Tobias
5591722722,Tfj Bygg & Entreprenad i väst AB
780624XXXX,Filaj; Jaup
870704XXXX,Biria Marine
550928XXXX,Loguin; Peter
5592737885,KMTS AB
5561229138,G.A. Plåt- o Trätjänst Aktiebolag
5561474148,QX Lack Aktiebolag
911107XXXX,Klasén; Andrée
5592402720,Asteberg Byggnation AB
5592406051,OHAH Creative Works AB
5592441975,AB E.Lindbergs Bygg
560220XXXX,Grandin; Göran
5592609563,SCADA Expert Sweden AB
5592578800,M3 Västsvensk Byggpartner AB
5592511017,Bygdens VVS AB
5592558463,FJ Måleri AB
861110XXXX,Holt Sahlin; Tobias
5592361884,Trepca Fasadputs AB
610509XXXX,Granqvist; Marianne
590923XXXX,Järvbring; Mats
5592518707,Filsbäck VVS AB
641011XXXX,Nilimaa Wickström; Stina
640204XXXX,GF Resurs
5592337926,Wernerliv Alltjänst AB
9697931146,Vinköl bygg Handelsbolag
650402XXXX,Ahlrik; Benny
940325XXXX,Weiss; Lisa
5592593452,CM NATURSTEN AB
651229XXXX,Börjesson; Magnus
5592604762,Kreativa Källeberg AB
680820XXXX,Dahlberg; Ebba Ann
010204XXXX,MelleW
5592708183,KanVent Ljungberg & Döttrar AB
970109XXXX,Ihre; Povel
691015XXXX,Gustafsson; Mattias
5592436876,Mellansvenska Hus AB
870812XXXX,Hansson; Anders
5592437916,JF Infra AB
830319XXXX,Stankiewicz; Marcin
5592766157,Skogh & Karlsson AB
740802XXXX,Helander; Simon
970414XXXX,Patrik Löfgrens El-service
5592640451,Ahlin Studios AB
5592692536,MH Betong & Bygg AB
7572023450,Vaksamheten; ekonomisk förening
740804XXXX,Zetterling; Sunita
5592668817,ILK Isolering AB
790615XXXX,caDesign
791216XXXX,Svalans entreprenad och lantbruk
5592401672,Öhrlings Måleri AB
760827XXXX,AII Men Constructions
5592509318,Solheim Bygg AB
5592552888,BEJTAGA PARTNERS AB
5592372253,Carl Walléns Elektriska AB
5592100357,KKR Group in west AB
640716XXXX,Kihlberg; Christopher
9697889013,An Bygg Jordbrukstjänst Kommanditbolag
5592416852,Anderson Metallteknik AB
5592817893,AH Trä-Design AB
5592271869,Svea Rör i Sjuhärad AB
590113XXXX,Johansson; Stefan
5592693740,Växthustomten i Floda AB
5592537715,Charly . R E Aktiebolag
891226XXXX,Blomgren; Nathalie
5565200523,G & I Nihlén Förvaltnings AB
5592284441,Härja Entreprenad AB
780325XXXX,J&H Fastigheter
880319XXXX,Kanga Construct
9697887405,Hållbar restaurering i Göteborg handelsbolag
5569114944,Slutplattan FEKMA 108598 AB
920322XXXX,Eriksson; Linnea
5592673734,SOS Rörläggeri Stenungsund AB
5564775103,Olsens Dumper Aktiebolag
5564954567,WARK AB
780201XXXX,Johansson; Stefan
850719XXXX,Co Consulting
671207XXXX,Bäckström; Mikael
5568001910,OSC AB
770331XXXX,Lindstrand; Björn
970802XXXX,Palm; Lucas Matteus
710101XXXX,HJELM; MARTIN
850806XXXX,Österberg; Andreas
5592684855,Hemmafixarna Göteborg AB
5565230850,Markbladet Administration AB
880728XXXX,PERSSON; JOEL
5592686165,Majornas Armeringsservice AB
5591700611,Robert Tisell Entreprenad AB
5592382583,Vindshem Bygg Aktiebolag
5568888647,AXMI AB
302405XXXX,MIELEWCZYK; MATEUSZ
7696364152,Kvibergsnäs Bygghantverk Ekonomisk förening
5592131170,Grevås Invest AB
780610XXXX,Perfekt Bygg Göteborg
5592641376,Bohus-Villan Smartliving i Hunnebostrand AB
780102XXXX,Misic; Emir
5592237639,VBRO Konsult AB
5590075296,Per Engblom Consulting AB
830101XXXX,Tranemo Grävtjänst
980312XXXX,Simons Allservice
481220XXXX,SUNNERCRANTZ KONSULTFIRMA
5592249758,Emily Consulting AB
530201XXXX,Lempert; Andrzej
530225XXXX,E o K Bygg och handel
530408XXXX,Tervo; Seppo
830104XXXX,Johansson; Jimmy
5592735889,Byggnadsfirma CB AB
5592043342,Enås i skog&feldt AB
560220XXXX,Karlsson; Robert
960827XXXX,Ehn; Martina
580405XXXX,Grinden Bygg o Snickeri
760203XXXX,BSH Byggsmide
5592654411,Nordic Plattsättning Lidköping AB
5592740053,ERA Entreprenad AB
5567038970,Zachau Design AB
620915XXXX,KWIEK; SLAWOMIR
840605XXXX,Chrabaszcz; Lukasz Daniel
760816XXXX,Liljegren; Kristoffer
840504XXXX,El-Helwe; Radwan
640501XXXX,Lundin; Jan
750728XXXX,Lundin; Fredrik
780415XXXX,Johansson; Anders
660516XXXX,Winberg; Patrik
9697768100,TIME Bygg & Energi Handelsbolag
660702XXXX,Tenggren; Thomas
880410XXXX,Alwali; Ali
5592456148,LINNSK AB
680901XXXX,Emilsdotter; Eva-Lotta
5592603889,Sörred Utveckling AB
5592710510,Kustura Bygg AB
691010XXXX,Zein Ventilation
900919XXXX,Saari; Anthony
5592612450,S&M Byggställningar AB
800210XXXX,CLEAN IN GÖTEBORG
760405XXXX,Tylek Bygg & Renovering
5592583735,Härryda Mark & Asfalt Aktiebolag
821207XXXX,Bågenholms Byggservice
5592748668,StenAkuten AB
5591670491,Fastighetsbyggen i Väst Exploatering AB
5592526882,Göteborg Mark & Bygg AB
5592592843,Dammens betong AB
740518XXXX,Andersson; Mattias
740928XXXX,BERENBERG; MICHAEL
940213XXXX,Norbäck Måleri
671029XXXX,ANDERSSON; BENGT ANDERS
5592219041,Serneke International AB
810514XXXX,Bengtsson; Robert
880425XXXX,Velvetbones
800890XXXX,Sajduk; Marcin
700829XXXX,Ringö Bygg
9697924539,OBrien Grafik Handelsbolag
5592675911,Yara K. Arkitekter AB
850822XXXX,Holm; Kristoffer
701209XXXX,Rybakovas; Arunas
5592518087,ALEJAS Demolition AB
9697845304,Yasam Kommanditbolag
740312XXXX,Prasolik; Marcin
851122XXXX,Persson berg & entreprenad
5592687726,Iplax Entreprenad AB
980705XXXX,Kazemi Fard; Chanelle
481224XXXX,Alfredsson; Åke Ingemar
910423XXXX,Djinisov; Kocak
5566911490,Hamnen i Stenungsund AB
5590716014,Svedholm Fastighets AB
5592254295,MABOBO Bygg AB
920124XXXX,Cardell; Linus
940418XXXX,ON Montage
810305XXXX,Esmaeilzadeh Sadeh Foumani; Amir
910220XXXX,Barwood
5592223639,VITRAM STUDIO AB
5592618028,Norresjö Bygg AB
5592413099,Andreasson & Bähr Plåtslageri AB
870317XXXX,Sandung Lööw; Eleonore
930721XXXX,LSB - Architectural Engineering Consultants
780325XXXX,Petersson Chan; Jimmy
980709XXXX,Johansson; Alexandra
5592448673,Engdahl och Jigfelt byggnads AB
5592424716,Erik Olssons Måleri AB
5590013800,Armada Sign AB
861114XXXX,Lindhe Ileso; Anna
5568655418,KAI AB
5592443476,Slättered Bygg AB
950901XXXX,Sandström; Kristin
821120XXXX,Manheden; Maria
5591634968,Patrik Wiktorssons Byggservice AB
5562271931,Emil Lundgren International Aktiebolag
790418XXXX,S&S Montage
302410XXXX,WALCZEWSKI; SEBASTIAN WOJCIECH
302410XXXX,OPARA; GRZEGORZ JOZEF
302410XXXX,DOBRAZANSKI; PAWEL
751024XXXX,David Johansson Bygg
5592473176,Mondaay Arkitektur & Design AB
5590636444,Svega invest AB
5592702780,Bröderna Kaminski Bygg AB
880805XXXX,Forgiel; Marek
930224XXXX,PETTERSSON; MAGNUS
5592432669,Ralf Plåttjänst AB
302410XXXX,DOBRAZANSKI; PAWEL
610161XXXX,DZIEGIELEWSKI; MIECZYSLAW
700983XXXX,OSINSKI; TOMASZ JAROSLAW
5592470719,Torun Thörn AB
911018XXXX,Projukti Kabbo
870806XXXX,Svanteson; Alexander
940107XXXX,Peterssons Bygg och Kakel i Lerum
302387XXXX,SONGAILA; ROBERTAS
790215XXXX,Sael; Ruia
5568746761,Glantz Arkitekter AB
730626XXXX,JH Hantverkshjälp
5592737505,Sjuhärads Trädgårdstjänst AB
751128XXXX,Västkustens Trädgårdar
5592118169,Garian Fastigheter AB
5592307556,Stigs Elservice AB
820506XXXX,Nyman; Peter
930504XXXX,STENBERG; ANTON
5592656481,Surteby Bygg och Entreprenad AB
940519XXXX,Din inredningsstil med Jasmin
870322XXXX,Jansson; Hanna
302414XXXX,JANULEWICZ; MAREK TOMASZ
5592280902,FP Logistik & Service AB
5592712441,luft och skorstenstjänster i väst AB
950101XXXX,MH Bygg & Inrede
660607XXXX,Thomson; Mark
5164109521,Frustration Free Filial
840806XXXX,BYGGERIET ALINGSÅS
5592591100,Dadas Homestyle AB
880109XXXX,Cro Måleri
890204XXXX,Viborg Ahlborg; Johan
5591989545,AM Bil & Entreprenad i Väst AB
5592572274,Fricke Entreprenad AB
5020798004,OLIVIA CONSTRUCTS OÜ
5592579766,Hox Bygg AB
5592495427,CBU AB
9168495746,T G ENERGI & TEKNIK KOMMANDITBOLAG
5592570344,Microbygg Väst AB
5592482102,Roffes Maskin AB
830902XXXX,Jansson; Roy
860204XXXX,Studio Hampus Penttinen
990907XXXX,Bicoli; Ngadhnjim
5592601701,Lillesjö Gräv AB
850921XXXX,Klarr Utvecklingsbyrå
620805XXXX,KARL AXEL JOHANNESSON ARKITEKTKONTOR SAR
800426XXXX,JAWADI; ADAM
5569464083,Dentalservice Joachim Johansson AB
5592473390,Knippla Easytech AB
930481XXXX,SZYNSZECKI; ROBERT GRZEGORZ
690410XXXX,Lindqvist; Conny
850227XXXX,Kaplan; Metin
911008XXXX,Al Sadi; Ahmed
5592503857,NINI BYGG AB
990610XXXX,Alajweh; Mostafa
810111XXXX,Törner; Lukas
800613XXXX,Simonson; Maria
870826XXXX,Själfullt
302387XXXX,JANUSZCZAK; ADAM ARTUR
302405XXXX,MIELEWCZYK; MATEUSZ
302410XXXX,WALCZEWSKI; SEBASTIAN WOJCIECH
302410XXXX,OPARA; GRZEGORZ JOZEF
5592470727,Magnus Olsson AB
7164439007,VÄSTRA HÄLLSVIKS SAMFÄLLIGHETSFÖRENING
5592481252,Osdal Projektpartner AB
870128XXXX,Scandinavian Design Homes
5592442197,Meriks AB
921001XXXX,Dammen
930729XXXX,Gustafsson Lundquist; Egil
5592443633,Akham N Farida AB
610462XXXX,Kolek; Stanislaw
610820XXXX,Gottskärs Alltjänst
480324XXXX,Ståhl; Kjell Arne Lennart
5592671134,Hills Entreprenad AB
791106XXXX,BS BYGGSERVICE
641015XXXX,Siéna H. Media
540103XXXX,DAVIDSSON; KERSTIN IRENE
791002XXXX,LIDBERG; JESSICA
5592429913,Proffs Måleri Göteborg AB
8635003133,BETAGÅRDENS SAMFÄLLIGHETSFÖRENING
550630XXXX,Nilsson; Sven Agne
5592102775,P W M Entreprenad in west AB
780323XXXX,KMB KONSULT
581004XXXX,JONSSON; KJELL-ÅKE
5592629934,Mark & All-schakt Lilla Edet AB
5564963352,Swahn & Partner Ingenjörer Aktiebolag
7696232250,A CLEAR BAND Ekonomisk förening
5592294119,Änggårdens Tak & Bygg AB
8625007953,HAGENS-ÖSTERBYNS DIKNINGSFÖRETAG NR 2
5592408701,Grande Måleri Göteborg AB
5592719719,Herr Larsson Bygg AB
770212XXXX,Karlsson; Daniel
9697934199,SH GLAS Handelsbolag
5592629223,Svensk Repservice AB
620331XXXX,Allm's Snickeri och Fastighetstjänst
901001XXXX,Karlsson; Sandra
8559005106,STIFTELSEN NORDISKA MILJÖINSTITUTET
5592718802,Westlex Bygg & Konsultation AB
930518XXXX,Sköld Maskintjänst
510918XXXX,Kent Svensons El
8660007991,TORSVIDS DIKNINGSFÖRETAG AV ÅR 1934
8551014692,STIFTELSEN ÖSTERLED
881119XXXX,Tellus Arkitektur
610225XXXX,Keeling; Nicola
630570XXXX,JAMA; KAZIMIERZ FRANCISZEK
9697617802,Svennes Bygg Handelsbolag
5592578750,GRIND HOLDING AB
860511XXXX,Khairy; Mustafa
9168323914,PROINVENT KOMMANDITBOLAG
5592489248,P 8 Bygg AB
5592488539,Lysekils Bryggtjänst AB
8666013167,VÄSTERHÖNSA DIKNINGSFÖRETAG
8024321872,ARBETSGRUPPEN FÖR BOHUSBANAN
720319XXXX,Moloudi; Keivan
5592369101,NPH Engineering AB
5592289655,Gpocinvest AB
5164116989,Byggerbra Norden Filial
5592598246,Maja Maria Design AB
5592577232,Alm Consulting Partille AB
630427XXXX,Szegvári; Attila
9164518913,Handelsbolaget Bengt Byggare & Co
841124XXXX,Eriksson; Otto
5592671191,Björn Larsson Entreprenad AB
561220XXXX,Benko Bygg (Benny Koinberg)
931218XXXX,Westman; Carl Gustaf Edvin
9697935303,Stenfors Bygg & Mek Handelsbolag
560801XXXX,Folkesson; Mats
540616XXXX,Bygg; Tak och Måleri i Göteborg
741122XXXX,LIDBERG; CARL-JOHAN
9697936103,Nicks VVS Handelsbolag
5592521180,GötaCity Bygg AB
890213XXXX,studioloh
881112XXXX,123 Max löser det
5592217524,Michael K-B Service AB
5591083034,Platina Bygg AB
8025019285,HALLBERGSTORPS VÄGFÖRENING
950705XXXX,Arpfjord; Andreas
851211XXXX,Fixar'n i Väst
5592573728,MnM Bygg & Entreprenad AB
5592382690,Studio Holmberg AB
641012XXXX,Andreasson; Ling
020924XXXX,Sorting; Philip
5566901392,Steam o Thermaloil Holding AB
5592627276,Fastighetskonsult Martin Ledel AB
5591260202,MacGyver AB
5592630650,Optimal Kakel & Entreprenad i Väst AB
850615XXXX,Heldebring; Jimmy
610211XXXX,Gottfridsson; Per
940919XXXX,Karlsson; My
5592666829,Nordervik Bygg i Rabbalshede AB
5592698624,Agostin Bygg & Entreprenad AB
5592487986,Färgelanda Entreprenad Aktiebolag
570827XXXX,ROGER FORSMARKS MÅLERI
890412XXXX,Kuttert de Souza; Gabriela
840923XXXX,Mobareke; Selam
920411XXXX,Sandsjö; Hugo
020122XXXX,Myrén consulting
491204XXXX,DGus service
9164451131,HANDELSBOLAG M-A NILSSONS EL
9165547077,HANDELSBOLAGET MEDIDEA
9168439405,HL-BYGG-ANDERS-HANDELSBOLAG
9168521343,STREAMWISE HANDELSBOLAG
9168978121,L.M. Plåtservice Handelsbolag
5592636285,Edlanders riv och betong AB
570706XXXX,KODE GRÄV- & ÅKERI
930615XXXX,Byggare Andersson
5565312286,EBK i Lycke Aktiebolag
9164514714,Karlssons Måleri Handelsbolag
9168958180,Nivator Instrument Kommanditbolag
8025000756,OTTERSTAD STOMMENS VÄGFÖRENING
5592675325,MF Bygg och Snickerier AB
5592560576,Fiskebäcks Entreprenad AB
5592654544,Scandinavian Building Company Alingsås AB
9697780758,iwik Handelsbolag
8025023592,TOMTEBACKENS VATTENFÖRENING
8025022644,ÄLSJÖNS VÄGFÖRENING
561280XXXX,Jandura; Andrzej Józef
8025024707,BROHOLMS BRUNNSFÖRENING
800129XXXX,Stommens måleri
351219XXXX,Westh; Åke
880905XXXX,Grönholm; Andreas
880426XXXX,Kluska; Tomasz Adam
5590933502,Illuminatus Design Management AB
920330XXXX,Olsson; Johan
5592627698,Ketsunee AB
870179XXXX,Kliaugiene; Ausra
5591841258,Stovell Consulting AB
700427XXXX,ALMGREN Konst & Landskap
950502XXXX,Petersson; Hugo
5592648751,Evelina Måleri AB
5592638604,Kinnas villaställningar AB
690817XXXX,Al-in Alingsås invention
651118XXXX,Rödesunds Maskin
7696104749,ABAKANTERNA Ekonomisk förening
8025085120,ÖSTEBYN-SVALHEDE VÄGSAMMANSLAGNING
810324XXXX,BLOM LISSVIK; ALEXANDRA
8025100168,BROMMÖSUNDS VÄGFÖRENING
8025102255,MOSSKÄRRA VÄGFÖRENING
5591183206,ELaBra AB
5592717135,Amdal Takplåt & Panelmontage AB
