company_no,company_name
5567788608,ATAB Aluminium AB
5568643919,Room4u AB
5569248411,LMBAB; Löfströms Mark & Bygg AB
5568812126,Upplandskranar AB
5567988729,Jonsson Byggprojektering & Miljö AB
5566055082,Anders Forslunds Schakt & Entreprenad AB
5568544133,2M Måleri Region Norr AB
5563789600,SSK Golv Aktiebolag
5566144720,Projektidé i Uppsala Aktiebolag
5566569561,JÖTA AB
5568526098,Kent Löfberg Bygg AB
5568667892,Vallentuna Betong AB
5561337071,Byggnadsfirma Axel Blomster Aktiebolag
5566171939,Andrés Måleri AB
5565870622,T.A.Brunnsborrning & VVS AB
5566729975,Boris & Son Bygg AB
5564277860,Svenska Kran Jörgen Forsberg Aktiebolag
5567728208,Rosendal El & Entreprenad AB
5564165768,Undertaks- och akustikmontage i Enköping          Aktiebolag
5569749137,AB Evelko
5564082500,Forkarby snickeri och entreprenad Aktiebolag
5569161051,Contenta Byggentreprenad AB
5565425880,Vallgårda Entreprenad AB
5564100823,Lugnets Entreprenad Aktiebolag
5567952345,EW Schakt AB
5568903172,KSS Klimat & Styrsystem AB Uppsala
5569680365,Uppsala Teknik & Konsult AB
5568728520,Rewel Uppsala AB
5565735346,Frödin allservice AB
5561855957,Sivert Eklunds Mobilkranar Aktiebolag
5569967192,NDN Nätdesign AB
5568792682,ABO Fastigheter i Uppsala AB
5568998339,CMW Bygg i Uppsala AB
5567975809,KARAVAN landskapsarkitekter AB
5567347843,Storvreta Plattsättning AB
5562639061,Tecab Ytskyddsprodukter Aktiebolag
5590776778,Veconia AB
5569466237,Byggverket i Uppsala AB
5568088271,Askarbäck Entreprenad AB
5560144585,Markona Maskin AB
5563091775,Illerbrands Golv Aktiebolag
5566111299,Alunda bygg AB
5569766594,UMG Entreprenad AB
5568143142,Rifum Bygg & Anläggning AB
5566531355,Roslagens Industriteknik AB
5566703715,Berghedens Inredning AB
5563748630,JMAB Elinstallationer AB
5567239784,Mella El AB
5567855449,Sörbom Fiber & Entreprenad AB
5567933766,Tony Söderström Bygg & Kakel AB
5566347406,Vera Omni AB
5566631767,Öregrunds El & VVS AB
5569544108,InfraGeoTech mät & projektering i Mälardalen AB
5567627715,Jonas Kvist VVS AB
5567316285,Fire and Risk Engineering Nordic AB
5567430839,Wahlros Byggprojektledning AB
5569562068,Reske Bygg AB
5567884126,UPPLANDS Ventilationstjänst AB
5591763940,Klimpex Grupp AB
5569121493,Rikshem Fastighetsutveckling AB
5561873232,VVE-Teknik i Uppsala Aktiebolag
5565810461,Vallskoga Bygg & Plåt i Tierp AB
5566313549,Snickeri; Byggnation; Måleri i Uppland AB
5563198232,D. Wicksell Motor & Maskin Aktiebolag
5569430845,Lyckås Måleri AB
5567880405,Ifix trading AB
5565011854,A-sidan arkitektkontor AB
5569982100,Zetterberg Eriksson Fastigheter AB
5562074129,A Måleri & Golv i Uppland AB
5568400526,Anders Lööws Måleri AB
5569571366,Mellansvenska Byggentreprenader Nord AB
5568512361,allbetong i Fjärdhundra AB
5568758527,Poolexperten Sverige AB
5567785547,WEIAB Systemlösningar AB
5566539556,Bladängens Bygg & Service AB
5562767441,Rolf Karlström El & Reglerteknik Aktiebolag
5568532666,STOTEK AB
5569861262,DTS Akustik AB
5563162055,Rydqvist Golv Aktiebolag
5590584214,Upplands Hiss AB
5565617924,Jess Schakt AB
5591346993,Ski Estate AB
5568983539,Tera Entreprenad AB
5566354683,Borrtjänst Mälardalen Aktiebolag
5567072631,WMP Balkong AB
5564854858,J-G Rör Aktiebolag
5568882582,Olandsbyggarna AB
5563312593,Emvix Förvaltning & Byggservice Aktiebolag
5567516322,Wilhelm Lönnies Skogsentreprenad AB
5567305171,Jonny Olssons Fönster och Bygg i Enköping AB
5567092621,Flottsunds Bygg AB
5566448170,GHH Schakt AB
5565679502,UMA Undermarksarbeten Mattias Johansson AB
5569012262,Naturliga Hus Sverige AB
5566227160,Uppsala Byggteam AB
5568171028,Husmästarna i Uppland AB
5591794739,ConTotal Holding AB
5567463301,Cutterway AB
5569295040,M Lundén Elektriska AB
5568325814,Plåtslageri M.Johansson Uppsala AB
5564308426,Elteknikgruppen i Mälardalen AB
5569791493,Upplands Mark och Betong AB
5566433040,Uppsala Elcentral AB
5567549521,Altuna Bygg och Mekaniska AB
5568798614,Alsike Plattsättning AB
5569580755,Optomera AB
5566028758,Tierps VVS AB
5568789555,RO Byggentreprenad i Uppsala AB
5561364661,Nya Glasmästeriet Jan Eklund Aktiebolag
5590597323,BICT AB
5566384953,ALLTEK Uppsala AB
5565961991,Svagströmsbolaget i Uppsala AB
5565619458,Knivsta Grävmaskin AB
5590130521,KM Schakt AB
5563509537,Aktiebolaget KJ:s Maskiner
5569673964,HM Limträ AB
5566797261,Lindevalls Rör i Enköping AB
5591599609,Walloxstrand Entreprenad AB
5591244206,VL Bygg & Montage AB
5567100739,H.U.S Allrör i Järfälla AB
5566046479,Leif Ivar Petterssons EL AB
5566201975,Andréasons Plåtarbeten AB
5564806379,Team G El & VVS AB
5564242187,Aktiebolaget PATRIK SNICKARE I BÅLSTA
5569843740,Archus Arkitekter i Uppsala AB
5591542971,MJD Renovera AB
5591097802,JLS Concrete & Construction AB
5590025937,Tierps Byggteknik AB
5563310514,Rörteam LIS Aktiebolag
5590789607,Byggfirma Conny Landström AB
5563514248,Sandbergs Trygghetsprodukter Aktiebolag
5569206690,RASENT Maskiner AB
5569520157,Perssons Schakt & Entreprenad AB
5569640112,Bålsta Småstadsutveckling AB
5567322424,Fallskyddspecialisterna i Heby AB
5590399043,Öregrundsgrepen Bygg & VVS AB
5566449202,Uppsala Isolerings AB
600922XXXX,Jansson; Bengt Lennart
750713XXXX,Westerbergs Hästar
680511XXXX,Stefan Gustavssons Gräv Entreprenad
9697670553,KM Produktion & Bygg Handelsbolag
741224XXXX,Magnus Johansson Entreprenad
5592019367,Solcellen Sverige AB
5567977235,Mattias Söder Måleri AB
5590593579,Team H Projektledning AB
5565468658,Upplands Lack & Kök Aktiebolag
5566200506,Magnus Falk Entreprenad AB
5566213798,VSK-montage AB
5564137213,S-L Isolering Aktiebolag
5569279473,Hedenskog Betong i Uppsala AB
5568794977,Hallbergs Hus Byggservice AB
5567723175,Sören Holmbergs EL AB
5590567243,SVI Bygg AB
5565055638,DS Mark & Trafik AB
5567369441,ZOBER MÅLERI AB
5569126252,Plattsättaren Jerker Åstrand AB
5566843750,AP Sprängtjänst AB
5567672471,Sfeab Bygg AB
5562955673,Knut Jönson Ingenjörsbyrå i Uppsala Aktiebolag
5590478649,A Co Tak & Montage AB
5565981767,Långåkers Elservice Aktiebolag
5567617419,Kyl & Värmepumpsbolaget i Sverige AB
5591081384,Bredsands El & Solteknik AB
5565270351,Golv Finish i Uppsala AB
5590954284,Gröna Pumpar KBK AB
5566350327,Niklas Ågren Schakt Aktiebolag
5591460398,Vreta Bygginstallationer AB
5567451041,Bergentreprenad i Uppsala AB
5590058680,DAJK AB
5591835391,HE Bygg i Knivsta AB
5566957659,Upplands Kyl & Värme AB
5566468715,Ericsson & Fundell Stenentreprenader AB
5565812574,Zenix Golvservice Aktiebolag
5567384259,Tom Larssons Svets & Smide i Uppsala AB
5568935158,Lindbom's RÖR AB
5569365215,Elit Bygg Fastigheter i Uppsala AB
5568743362,Berg Englund Bygg AB
5567767651,Matti Karhunen Bygg AB
5567325435,Eklunds Grund & Fasad AB
5569441099,Atlas miljögrupp AB
5563588333,VMV Service i Uppsala AB
5563495695,Inez Johanssons Elektriska Aktiebolag
5565838280,Turelunds Plåtslageri Aktiebolag
5565709333,Husrestauratören Affinera AB
5590044995,Bergstrands Entreprenad AB
5565596052,Gundbo Schakt AB
5569671828,Betonghåltagarna Uppsala AB
5590955075,HNB Entreprenad AB
5561360941,Hedenskog Rör AB
5567364921,iwa21 AB
5569408338,Etableringsgruppen i Sverige AB
5562213172,Tällsgärde Entreprenad AB
5568216666,Marielunds VVS AB
5590432984,Butiksetablering Öst AB
5564287919,Färggiganten AB
5567498745,Bygg & Montagefirman i Enköping AB
5569624918,Wiik Bro & Betongentreprenad AB
5569327314,DKM montage AB
5563234953,Installationsbolaget El-Fyran AB
5568917305,Tarstrands Byggentreprenader AB
5566007976,MRH Bygg AB
5568047590,J. Karlsson Måleri AB
5568638828,DRAWC BYGG AB
5568381767,Ställningsbyggaren i Mälardalen AB
5565276531,Fredrik Karlsson Alltjänst AB
5591433908,Landqvist Badrum AB
5568989189,Niemi Plåt och Bygg AB
5566234802,Delka Produkter AB
5563143329,Upplands Tvätt- och Kylservice Aktiebolag
5568264658,Peter Rönnblad Bygg AB
5566680012,Gipsputsarna i Sverige AB
5567502066,Salnecke Måleri AB
5561328112,Ena Bygg & Schakt AB
5590466495,Arkitekterna Krook & Tjäder i Uppsala AB
5561857581,Elektro-Larsson AB
5564793494,BOJAB i Uppsala AB
5566260047,Jörgen Petterson Bygg AB
5590428388,HL Maskin AB
5563785855,Fålhagens Tuna Rör & Värme Aktiebolag
5567216428,SFK's Mur; Puts & Kakel AB
5590601141,R Bloms Markservice AB
5568763535,Bolandsbolaget Uppsala AB
5568615891,FAGERBORGS VVS INSTALLATION AB
5569244378,Hendrick's golv Uppsala AB
5569942005,Zschakt i Enköping AB
5568172612,Östhammars Schakt AB
5561573907,Wärngrens Måleri i Uppsala AB
5591495261,Jonas Lindgren Entreprenad AB
5569530826,Mälardalens Tak & Trä AB
5569274755,Klimpex Gruppen AB
5565478202,TMP i Uppsala AB
5563938413,Upplands Värmecenter AB
5566127576,Signalia Aktiebolag
5590252317,Johansson Schakt & Entreprenad AB
5567744650,Stockholm Rot AB
5563210680,GMA i Södertälje AB
5591530695,Railway System Uppsala AB
5568199268,Andreas & Thomas VVS i Skutskär AB
5591093777,AB Lindqvist & Larsson VVS
5568743800,Tony Eriksson Markentreprenad AB
5563140994,Sandin Tak Aktiebolag
5568172653,Almstigens Bygginvest AB
5569435612,Häggeby Montage & Transport AB
5564681582,Bengt Stenberg Måleri i Östhammar Aktiebolag
5565517637,Svista Gräv AB
5590493945,DKM Montage Byggställningar AB
5590646930,R- A Håltagning AB
5568926405,Kanickebo Mark Entreprenad AB
5566631635,Svartbäcks Byggservice AB
5569040404,El-ljus i Uppland AB
5567306302,Roslagens Golv Östhammar AB
5590130729,Bålsta Form & Betong AB
5569478091,Åslunds El AB
5562148410,Eltjänst; Karlbom Aktiebolag
5566710223,Larsson Entreprenad i Enköping AB
5562532860,Håkan Andersson Entreprenad Aktiebolag
5569822611,Svenska Hyresmaskin AB
5591741961,Byggcraft Syd AB
5568724107,Kristofersons Plåtslageri AB
5591554620,Finalisten AB
5569583478,Fjärdhundra Bygg AB
5568007420,Proos Mur & Puts AB
5590121439,D.G Bygg Riv & Sanering AB
5566986039,Gula Maskiner Contractor AB
5568141062,Upplands Styrborrning AB
5564316403,Belin och Oscarssons Måleri AB
5569488454,SegerBygg AB
5566265897,S & M Söderquist Holding AB
5566181318,Svensk Kylteknik i Uppsala AB
5569763450,Emil & Kim Golv ock Kakel AB
5568612237,Lars Tobias Löfström Bygg AB
5569541690,SB Kraft AB
5591087456,Gimo Rörmontage AB
5590320999,High Tech Solutions Montage Scandinavia AB
5562552629,Mabe Aktiebolag
5591738314,EB Ställningsmontage AB
5566185566,Låsservice i Mälardalen AB
5568162837,Kumlins Elektriska AB
5569898470,Entreprenadbolaget Sven H. Grävmaskiner AB
5567407589,Hammarlund Måleri & Kakel AB
5567167480,AR Belysningsteknik AB
5569059321,Micke Pehrsson Bygg i Mälardalen AB
5564286192,Agersta Gård Byggnads- och Fastighets             Aktiebolag
5562882380,Thermisk Ventilation i Uppsala Aktiebolag
5591259782,Firma P.Arvidson AB
5567750715,G Nordgren Bygg AB
5591246151,HNT Bygg AB
5590700398,Tuna Ventilation AB
5568850704,Bra Tak Grillby AB
5591826879,Patrik Andersson Bygg & Inredning i Östhammar AB
5569724361,Fönsterbyte Sverige AB
5591999262,Vamexa AB
5563904811,Teubers Rör Aktiebolag
5560443508,Mälby Glas Aktiebolag
5567608764,Ena OPTO Montage Aktiebolag
5591266233,Klimatprojekt i Mälardalen AB
5590228184,Mellanborg Bygg AB
5564703782,Tele Eliten Bålsta Aktiebolag
5567287585,Q design & fastighet AB
5569864415,El- Format AB
5566800099,Nordströms Teknik & Rörservice AB
5564933785,Energi och Fastighetsteknik i Örsundsbro          Aktiebolag
5568780687,Monié Entreprenad AB
5563709806,Ekilla Schakt Aktiebolag
5565618716,Dicks Hushållsservice AB
5566273065,Axéns Byggservice AB
5568074495,Undla Bygg och Städ AB
5568817661,C. Söderlund Bygg och Service AB
5569997447,Lidingby Bygg AB
5569007684,LGL Dörr- & Portmontage i Uppland AB
5565307930,Forsbergs Plåtslageri i Östhammar AB
5591341648,Structor Projektledning Uppland AB
5568924848,018 Ventilation AB
5561209387,Bålsta Glasmästeri Idéglas AB
5568772585,Fiber & Elinstallatören i Norrbotten AB
5568547177,Projektpartner Uppsala AB
5565563870,Peter Lindqvist Åkeri Aktiebolag
5565816617,JN Isolering AB
5591636807,OF Entreprenad AB
5569136350,Östuna Åkeri & Entreprenad AB
5567690200,Östervåla Gräv & Miljöteknik AB
5564157419,HebyNet AB
5568507973,Litslena Rör AB
5563102085,FIR Fasad & Industrirengöring Aktiebolag
5566608484,Wåhlstedts i Östervåla AB
5564091360,TORBJÖRN SVENSSON RÖR Aktiebolag
5567250435,Kungsgärdets Byggnadsställningar AB
5568620644,Franssons i Uppsala AB
5561910299,Harry Söderström Entreprenadmaskiner Aktiebolag
5568922255,Swegjut AB
5590085162,Lejneholm Entreprenad AB
5566091582,AB Andrés VVS i Uppland
5569063554,Upplands Elkvalité AB
5568594161,A Jansson Bygg & Entreprenad AB
5566639869,Mrohus & Bygg AB
5568606320,Bygger Ditt Hus Sverige AB
5569660342,Bygg proffs i Eklunda AB
5569091274,KnivstaNet AB
5567967194,Torgrims Isolering AB
5567410971,Stockholms Undergolv i Uppsala AB
5568445281,Terra Måleri AB
5567120927,Uppsala Rörteam AB
5591726053,BICM AB
5567989339,Fejax Allservice AB
5564089471,Alunda Energispar Aktiebolag
5569841934,Upplands Pålning & Entreprenad AB
5591064596,Storvreta Golv AB
5569629065,Upplands Bergentreprenad AB
5591729974,VC Construction AB
5562907682,Aktiebolaget Runol Janssons Grävmaskiner
5565782876,Salabacke Bygg AB
5566187992,City El & Tele i Uppsala AB
5562554740,CF:s Plåtslageri Aktiebolag
5569996670,Setune Projektledning AB
5566905815,HWK Plåt & Bygg AB
5566869797,Skärplinge Rör AB
5569554636,2 Snickare Sverige AB
5568531973,Dahléns Markteknik AB
580126XXXX,P.M. Ställningar & Allservice
710301XXXX,Hällström; Thomas
860126XXXX,Mörlin; Jonas
770209XXXX,MW Rekrytering
590830XXXX,Enköpings Bygg och Inredning
590820XXXX,Björn Sandberg Entreprenadmaskiner
730505XXXX,M Nyberg Bygg
560621XXXX,Thorell; Jan
9164087000,Runes Rör Handelsbolag
881113XXXX,Petrulis; Linas
710129XXXX,Kölerud; Anders Gustav
500710XXXX,Kent Johansson Schakt
670531XXXX,Alunda Elmontage Jonas Svensson
590728XXXX,Ferm; Lennart
710912XXXX,George Toranian Bygg
720630XXXX,Lönns Mark
580126XXXX,Pelles Ugnslackering
5569641649,Drake & Westberg Projektledning AB
5591519698,Bålsta Port och Fasadservice Aktiebolag
5568886666,Kraft & Belysningsteknik i Uppsala AB
5567751655,RRD Villaentreprenad AB
5568392244,Scandinavian Techgroup AB
5569017527,ACC Byggkonsulter AB
5569002834,Eklöws Rör och Värmepumpsteknik Aktiebolag
5568613185,PA04 AB
5590596309,Gräsbo Rör AB
5569562621,Rasmus Olsson Entreprenad AB
5569213282,Spolpatrullen AB
5591335285,Palmreds Golv och Entreprenad AB
5569194144,NS Sten i Librobäck AB
5561492264,Knivsta Golv- & Byggnads Aktiebolag
5567899512,Hans Eriksson Plattsättning AB
5566888995,Qualitech Bygg & Montering AB
5568657323,VVS Teknik Fålhagen AB
5568152309,RICHARD HEDMAN EL AB
5569347346,Jan Augustsson AB
5591788335,Tärnsjö Sprinkler AB
5567279715,Nassak Bygg AB
5568606569,UHAB Uppsala Hantverkare AB
5568970056,PD Signal AB
5590649801,Ernst Johansson Bygg & Anläggning AB
5590058797,MJH Nyqvist Mark i Knivsta AB
5564068673,Team Brolin AB
5564933587,Tärnsjö Brunnsborrning Aktiebolag
5566190228,ML:s Schakt Öregrund AB
5569331753,Langbråten Entreprenad AB
5563302552,Ingemar Rääf Bod & Maskin Aktiebolag
5591609887,Ytterman Projekt Uppsala AB
5565695359,Enköpings Glastjänst AB
5569994816,PL Utemiljö AB
5590605720,Uppsala Akustik & Montage AB
5569959736,Angseruds Kakel AB
5568886419,Rör 3:an i Enköping AB
5568227432,ABC Brunnsborrning AB
5567977748,Wolraths Schakt AB
5568479363,Uppsala City Bygg & Badrum AB
5590736368,Kakel Mats & Bygg i Bålsta AB
5569681835,Mälarlås AB
5590976402,Bålsta Rörmokeri AB
5567169940,N Fredrikssons Fönsterrenovering AB
5569783748,Byggkonsult B:Mec Konstruktörer AB
5567525844,Knut Jönson Ingenjörsbyrå i Uppland AB
5590636592,08 Lyft AB
5567537930,Professional Construction Scandinavia AB
5569291023,Sprinkler Resurs AB
5562395185,Hermans Maskin Aktiebolag
5566308275,BB mark AB
5590809058,Enköpings Schaktmaskiner AB
5591724827,Byggentreprenad & Plåtentreprenad i Uppsala AB
5567581441,JKM Larsson Rör AB
5569222291,Underverket fastighetsförädling AB
5568163983,Pictra Måleri AB
5567765929,Axelssons Bygg i Mälardalen AB
5590284807,Isolett i Uppsala AB
5590522172,Elenheten i Uppsala AB
5569190126,SKÖLD EL & VVS BREW TECH AB
5565863163,Tierps Byggnadsplåtslageri AB
5568072689,Soje Byggnadsplåtslageri AB
5567728398,Hestasnickeri AB
5568586258,Storvreta Rör & Vvs-Teknik AB
5563509628,Ahlströms Tak Aktiebolag
5565345054,Elmesiöö Entreprenad Aktiebolag
5563767432,Tomas Jansson Entreprenad Aktiebolag
5590172580,WF Projektbyrå AB
5591155246,Tillinge VVS AB
5590830104,Norrhöjden Fastighets AB
5567690960,Alsike Hus & Bygg AB
5565826814,Byggnadsfirma Jansson Olsson i Skärplinge AB
5569150278,E.R. Mark & Schakt Entreprenad AB
5563915452,Åbergs Schakt i Knivsta AB
5567747513,Benala Entreprenad & Lantbruk Aktiebolag
5569884264,PDE Consult AB
5590959135,Fibrite FE AB
5561569806,Roger & Mattias Bygg AB
5591940696,UBK Service AB
5561908723,Ena Golv Aktiebolag
5562909100,Kent Gustavssons Schakt Aktiebolag
5565641080,F. Karlssons Måleri i Uppsala AB
5567487219,NSK Tak & Plåtslageri AB
5591785281,Väsby Plåtslageri AB
5569438558,TW Låsservice AB
5567900278,Miljö Entreprenad i Uppland AB
5569897373,Javer AB
5569243354,AB Rasbokils VVS
5569654063,Badrumseliten Sverige AB
5568833940,Grey Consulting AB
5569468977,Knivsta Rör AB
5564870102,Gräsö Schakt Aktiebolag
5567251904,EasyMining Sweden Aktiebolag
5569420275,A Bygg och Mark i Sverige AB
5566059076,Elservice Christer Persson AB
5567217111,JNP Mark & Transport AB
5568828270,Helin & Hellström Plattsättning AB
5561738203,Hägglunds Rör AB
5564404563,Wasséns Värme och Sanitet AB
5569780629,Dahlbergs Glas AB
5564556024,Wickmans Färg & Måleri AB
5567299358,Pärfekt Elservice i Bålsta AB
5566930607,Montera Inredning o Bygg i Uppsala AB
5565380754,A. Lundkvist Bygg AB
5567867899,Janssons Bygg & Allservice AB
5591393730,Nilssons Transschackt AB
5590066337,Väsby Grund- och Markarbeten AB
5565769980,Ullevi Montage AB
5590036462,Värmepumpsproffsen i Mälardalen AB
5590118278,BBS Construction AB
5568770787,UE Snickeri & Bygg AB
5591182919,BIC Invest AB
5590593512,Kabelgruppen i uppsala AB
5561225599,John-Ivar Olsson Aktiebolag
5563331601,Svensk Rekonstruktion El Aktiebolag
5591094916,Naeslund El AB
5591560395,Spolsnabben AB
5569258550,Finestra Projekt AB
5567033765,Östhammars sotningsdistrikt AB
5566001524,Condura Bygg och Inredning AB
5567838809,Länsmansbärby Entreprenad AB
5567694475,Öregrunds Bergsprängningstjänst AB
5566614995,Karlsson Pilegård Snickeri & Byggservice AB
5568393622,Philip&Fredriks Bygg AB
5564903945,Lennart Jansson i Månkarbo Aktiebolag
5562073899,G.B. Gustafssons Isolering Eftr AB
5562354794,Consulting Byggteknik Uppsala Aktiebolag
5563352516,AD-Vent Installation Aktiebolag
5566512249,K.Larsson Måleri I Uppsala AB
5569407827,HS UPPLAND AB
5564328663,B Thuresson's Grävtjänster Aktiebolag
5567832992,Bålsta Kabel TV Holding AB
5564049764,JSB Klimat Service Aktiebolag
5590680640,Gränby Rör i Uppsala AB
5590444591,JHD Entreprenad AB
5568434640,Svenska Besiktningshuset Intressenter AB
5590121520,Humidab Bygg AB
5568779903,Svartbäckens Byggservice AB
5569064750,Strömbergs Entreprenad AB
5590807482,MTX BYGG SERVICE AB
5590667969,XLNT Resurs i Sverige AB
5563962256,Uffe Wallins El AB
5563756724,Borrsvängen Jan Fransson Aktiebolag
5569997538,Björn & Malte Bygg i Bålsta AB
5568820558,JW RÖR AB
5590913389,Heby Elektriska AB
5564919024,TeleW Aktiebolag
5568527492,NP:s Schakt AB
5568257769,Eklunds Plåtslageri AB
5569265969,AB Nordman Entreprenad
5566151675,KJ Alltjänst AB
5565793402,E V B Brunnsborrning AB
5567825764,Mats Fredrikssons Bygg AB
5566564307,Polymetrix i Sverige AB
5567493571,Svenska Braboende AB
5590751847,P Lobergs Rör och Entreprenad i Enköping AB
5565555918,Widéns Villaventilation AB
5591865299,Thyrs Schakt och Entreprenad AB
5568188931,TMP Entreprenad i Uppsala AB
5569429268,Järlåsa Elinstallation AB
5591453948,Nordupplands isoleringsmontage AB
5590821574,GW BYGG Andreas AB
5590063664,Eriksson Bygg i Mälardalen AB
5569146037,Gustav Svensson Mark & Maskin AB
5590118260,EuroLandscape Mätteknik AB
5569063059,Bergman Maskintjänst i Söderfors AB
5566474390,Mikael Ljungströms Elektriska AB
5567398101,Vendels Rör & Service AB
5563439453,Sundströms Kyl Aktiebolag
5566401815,AB Strömbergs byggplåt Enköping
5591132351,Harsbo Maskin AB
5568713639,Uppsala Industrigolv AB
5590265657,Masarab AB
5562985704,Vägmaskiner i Skutskär AB
5569127201,UPPSALA TOTALENTREPRENAD AB
5568525264,M. Nordqvist Last&Transport AB
5591157473,Servicemontörerna i Mälardalen AB
5566791421,Peter Lövgren AB
5567681324,Västerberga VVS AB
5591499180,Emil Fredrik Bygg AB
5569787087,Anders El & Fritid AB
5561057448,Uno S Söderlund Byggkonsult Aktiebolag
5569010068,Norins Schakt AB
5592186307,NBE Stockholm AB
5591233456,Nya Storvreta Sanering AB
5563233294,Zetterströms Plåt Aktiebolag
5590773304,Thomas Mattsson Bygg AB
5568981897,Vikströms bygg & kakel AB
5567758726,Anderssons Rör & Värme AB
